Município-São Paulo,Codigo Municipio,Ano,Gini,Densidade,% Trab,PIB per capita,Anos Medios de Educação,Investimento em Segurança,Urbanização,População,Homicídio Doloso,Furto,Roubo,Furto e Roubo de Veículo,Crime,Tx.Crime,Tx.Seg
AMPARO,3501905,2014,0.33604913556652644,156.66068222621183,0.3709603483841393,39111.24061556773,12.8639172072907,3973623.128630208,0.9254294979760814,69808.0,3,536,73,118,727,10.414279165711667,56922.17408649736
AMPARO,3501905,2013,0.3388130702733259,155.57001795332135,0.36910360347364474,39685.49759775041,12.755539922616954,4198218.797583782,0.9113019631886471,69322.0,6,539,74,88,701,10.112229883730995,60561.132073278066
AMPARO,3501905,2012,0.34123945052638616,149.5713644524237,0.3795705862053444,40262.64352614949,12.65704798798324,4107593.7508155014,0.9165562856902897,66649.0,4,628,91,104,823,12.348272292157422,61630.238275375494
AMPARO,3501905,2011,0.3394963885710836,148.6669658886894,0.3738489871086556,40184.3192638929,12.422757005572155,4633929.419066095,0.9127680572016162,66246.0,6,707,94,125,926,13.978202457506868,69950.32785475491
AMPARO,3501905,2010,0.33900615819051755,147.7468581687612,0.3573272981347591,37444.8,12.33500531349628,3845873.73,0.8881224933743592,65836.0,4,626,110,135,871,13.22984385442615,58415.968922777814
ANDRADINA,3502101,2017,0.28692011998192185,59.4793611283966,0.2576285963382738,22227.15525978515,13.667140439932318,2350080.4741771845,0.9013883734756348,57350.0,9,788,35,35,858,14.960767218831736,40977.863542758234
ANDRADINA,3502101,2016,0.28370060844849165,59.427504667081514,0.2559685863874346,25355.737778139723,13.967341651326107,1756964.261260357,0.8914078453974169,57300.0,10,712,70,48,830,14.485165794066317,30662.55255253677
ANDRADINA,3502101,2015,0.28620499331012134,59.37564820576644,0.2646113537117904,33302.32920420741,12.96501419235593,4221249.203286978,0.9284306388996081,57250.0,5,691,59,81,831,14.51528384279476,73733.61053776382
ANDRADINA,3502101,2014,0.29463394214257865,59.321717485998754,0.25618028602398685,29336.586620579896,13.067631201801678,2260393.4636098584,0.9169812541220348,57198.0,11,675,50,66,791,13.82915486555474,39518.7500194038
ANDRADINA,3502101,2013,0.2889108490568698,59.26674963700477,0.2527605214804445,29937.082212668214,12.939559678759347,1799968.1704368556,0.900019955619148,57145.0,7,804,57,40,901,15.766908740922215,31498.261797827552
ANDRADINA,3502101,2012,0.3147503911969717,57.41651109728272,0.24739437510160583,29943.856656596625,12.899605724299066,1985730.7528111958,0.8769461015521497,55361.0,4,661,53,33,747,13.493253373313344,35868.76596902505
ANDRADINA,3502101,2011,0.31124932725491067,57.4030284173408,0.2642552576425526,29117.503536897464,12.72993299603446,1892751.0309817933,0.8258772676417714,55348.0,5,808,60,36,904,16.3330201633302,34197.27959423635
ANDRADINA,3502101,2010,0.3119702866276477,57.370877411325445,0.2563407270820905,25708.66,12.623060648801129,1386695.55,0.8693251398163622,55317.0,14,1008,71,37,1116,20.174629860621508,25068.162590162156
APARECIDA,3502507,2017,0.2702481388454098,299.5788604459125,0.3177595854351002,18685.01319477279,13.678608605135322,2235415.0898042787,0.9980241386762934,36279.0,2,848,212,62,1122,30.926982551889523,61617.32930357173
APARECIDA,3502507,2016,0.28253459358923694,299.3228736581338,0.3241558154932686,18603.66174834472,13.280170212765958,1875808.5929341957,0.9975352965259525,36248.0,7,973,200,44,1217,33.57426616640918,51749.29907675446
APARECIDA,3502507,2015,0.28548015162970136,299.0668868703551,0.32435044316205097,20068.586359580364,13.172639822933515,1735882.265208951,0.9977209424353131,36217.0,12,1117,159,59,1335,36.86114255736256,47930.04018027311
APARECIDA,3502507,2014,0.2947713384683762,298.7943848059455,0.3080090647800133,19029.714627326834,13.140511440107671,3771753.5005994816,0.9975221835267538,36184.0,6,1067,152,45,1264,34.932566880389125,104238.15776584904
APARECIDA,3502507,2013,0.29447475167412074,298.52188274153593,0.28923127990926945,17707.391236735533,12.938791124713083,2146378.4250352676,0.997443539346681,36151.0,5,1263,103,51,1417,39.19670271915023,59372.58789619285
APARECIDA,3502507,2012,0.30472319060407055,289.2072667217176,0.27479085172600864,16955.47490515538,12.81857855361596,2502558.9997241637,0.9972468496739056,35023.0,7,1096,130,62,1288,36.77583302401279,71454.7297411462
APARECIDA,3502507,2011,0.30530529679826857,289.14120561519405,0.26748536341567897,15710.3265569409,12.721546017510143,1587567.5122009448,0.9982647239825267,35015.0,10,944,151,50,1145,32.70027131229473,45339.64050266871
APARECIDA,3502507,2010,0.3039225270703326,289.3724194880264,0.2540878349456382,14155.81,12.65498652291105,1432527.68,0.9910658799431107,35043.0,5,1199,190,46,1435,40.949690380389804,40879.13934309277
APIAI,3502705,2017,0.30022135107822473,25.602997023504056,0.1955902986570455,16888.77398584335,12.907153105144497,871933.9963485565,0.6041829880042103,24945.0,4,251,11,11,273,10.944076969332531,34954.25922423558
APIAI,3502705,2016,0.297307401225713,25.738478907933903,0.18622642261833552,16701.367966576046,13.008993576017131,908779.7652379719,0.5756190774084422,25077.0,0,235,11,33,279,11.125732743151096,36239.57272552426
APIAI,3502705,2015,0.30734875823590313,25.876013548188443,0.20447423743603982,20116.508378088358,12.791464597478177,887344.5096764896,0.47846290042754874,25211.0,0,196,4,7,207,8.210701677839038,35196.72006967156
APIAI,3502705,2014,0.3206753435938888,26.017653700092374,0.20568858732099884,24093.40420010007,12.73801304181051,947789.7478223345,0.4806584770441071,25349.0,0,213,3,14,230,9.073336226281116,37389.63066875753
APIAI,3502705,2013,0.3299371136212265,26.163399363645695,0.20407202542073674,21600.95927074258,12.79430988081507,721153.6243947422,0.5263094747805933,25491.0,1,242,19,7,268,10.513514573771134,28290.51917911193
APIAI,3502705,2012,0.36010093885313027,25.550651749974342,0.19237567285289628,17488.596171650486,12.604510336187095,685467.5437471679,0.6708087127901743,24894.0,0,242,22,10,274,11.006668273479553,27535.45206664931
APIAI,3502705,2011,0.35501879018629556,25.70050292517705,0.19101437699680512,17187.522125375628,12.320928287685552,713138.1940135321,0.6442021898282828,25040.0,2,266,19,10,295,11.781150159744408,28479.959824821573
APIAI,3502705,2010,0.355136535660901,25.860617879503234,0.17478964915065884,16803.17,12.31675749318801,588539.0,0.5694769132510955,25196.0,0,243,13,3,259,10.279409430068265,23358.429909509447
ARACATUBA,3502804,2017,0.32885621541437743,166.92992975843754,0.2750443876556134,23121.9038089,13.948002761245545,12712426.118155744,0.9786365172244298,194874.0,19,2752,395,222,3369,17.288093845253858,65234.08006278798
ARACATUBA,3502804,2016,0.33187879024790773,166.03392153503512,0.2787368182099593,22498.226143745862,13.84872378625502,12882751.77650783,0.9772694238915022,193828.0,38,2751,563,228,3542,18.273933590606106,66464.86460422554
ARACATUBA,3502804,2015,0.3390559830214571,165.1164982011307,0.2879636018406595,24207.096272927352,13.748590267894139,12199520.257412845,0.9825242139678833,192757.0,33,2628,712,269,3609,18.723055453239052,63289.63543431806
ARACATUBA,3502804,2014,0.34142366276489805,164.1785163611444,0.29793594974486337,25592.111731694127,13.678843493336602,14568900.98779481,0.9818521343009367,191662.0,30,2680,529,330,3539,18.464797403762873,76013.50809130036
ARACATUBA,3502804,2013,0.34670065960227586,163.21397978413566,0.2877881345257589,26917.54921529796,13.57179851916694,13618964.739527129,0.9757604653182903,190536.0,23,3023,511,274,3808,19.98572448251249,71477.12106650254
ARACATUBA,3502804,2012,0.35060464733946645,157.13637142367654,0.28472914997192555,26319.92120057938,13.571097624016389,13011843.075716443,0.9697610489452606,183441.0,18,2566,642,258,3466,18.894358404064523,70932.03305540443
ARACATUBA,3502804,2011,0.36286759953775805,156.35257837930442,0.2671455025585396,23511.15222551826,13.567564241914646,11744038.008084388,0.9628607693558908,182526.0,15,2677,737,296,3710,20.32587138270712,64341.72670241165
ARACATUBA,3502804,2010,0.363737274035564,155.57478156587285,0.25555286370293695,22751.06,13.429168551914334,9340377.9,0.9514116911755303,181618.0,26,3091,833,269,4193,23.08691869748593,51428.70145029678
ARARAQUARA,3503208,2017,0.3655360497343384,229.82770640374463,0.3142739524201586,25235.623386868116,13.808093760772147,3630803.419303191,0.96370537212987,230770.0,11,3003,763,372,4138,17.93127356242146,15733.429038883696
ARARAQUARA,3503208,2016,0.3680660064664758,227.7303057464396,0.32377199734107687,26006.385671414257,13.624582967515364,3551230.434846442,0.9795812259994645,228664.0,18,3274,696,482,4452,19.46961480600357,15530.343363391012
ARARAQUARA,3503208,2015,0.38297590429638045,225.58310925206652,0.33174545711409753,26638.505493147306,13.3452350851044,4105964.0819085194,0.98212389284655,226508.0,13,2775,455,338,3568,15.752203012697123,18127.23648572465
ARARAQUARA,3503208,2014,0.3840702753134946,223.38810875410815,0.3447642485198659,28184.678227621065,13.253077639269643,4799934.825248449,0.9786111492207008,224304.0,20,2731,632,537,3900,17.387117483415366,21399.23864598246
ARARAQUARA,3503208,2013,0.387206328672516,221.12936958470272,0.3394629699688339,28545.17154992176,13.142663818608785,4720180.819190838,0.9753753240070907,222036.0,19,2993,608,421,4022,18.114179682573997,21258.6284169722
ARARAQUARA,3503208,2012,0.3875416051873811,211.7488297978289,0.35269522192486963,29012.156442192838,12.969488858365894,4934191.6729327105,0.9736464737907514,212617.0,25,2864,638,400,3902,18.35224840911122,23206.948047111524
ARARAQUARA,3503208,2011,0.3881529170994761,209.81276765262425,0.3654146473444628,27023.076279517874,12.732889079407142,6183746.560900416,0.9747346419446425,210673.0,17,2446,567,378,3391,16.096035087552746,29352.344917955394
ARARAQUARA,3503208,2010,0.39324623104617923,207.87272184045415,0.3222373936998443,26227.99,12.777992536314843,7248145.68,0.9609321487335151,208725.0,9,2692,505,292,3489,16.71577434423284,34725.81473230327
ARARAS,3503307,2017,0.3189439373628689,203.6011166253102,0.28460870492527535,26017.81811862536,13.365057274381758,9903165.66209149,0.9542011290567288,131282.0,9,1398,268,381,2047,15.592388903276916,75434.29915823563
ARARAS,3503307,2016,0.3184686551062887,201.7710918114144,0.2797189897157615,25431.403562976127,13.26387667619257,9971108.557247903,0.9596897934596885,130102.0,13,1274,303,392,1969,15.1342792578131,76640.701582204
ARARAS,3503307,2015,0.3222832863352438,199.8991935483871,0.29388261763450874,25632.280603475505,13.135876451953537,11681422.441074846,0.9685377368719589,128895.0,7,1076,275,419,1770,13.732107529384383,90627.42884576473
ARARAS,3503307,2014,0.3282701377321284,197.9854218362283,0.30481509623142544,27273.864532120893,13.029553105645928,11869114.082853466,0.9779158468113356,127661.0,4,1124,269,525,1918,15.02416556348454,92973.68877616082
ARARAS,3503307,2013,0.33001991509338946,196.0158188585608,0.306469606221962,28039.868335014693,12.928127016909771,11247015.571370231,0.9621311912451646,126391.0,13,1083,307,509,1899,15.024803981296136,88985.88959158667
ARARAS,3503307,2012,0.33141073273276617,187.74038461538464,0.31279170624922553,29691.242591775863,12.802931467054007,10788291.734438606,0.9571174937424217,121055.0,14,1219,341,453,2013,16.628805088596092,89118.92721852551
ARARAS,3503307,2011,0.3376499996651027,186.05459057071963,0.31670945585489463,28481.07032530625,12.577628635346755,9457046.554291047,0.957949886061547,119968.0,12,1255,335,387,1977,16.479394505201387,78829.74255043885
ARARAS,3503307,2010,0.3406109612204661,184.3951612903226,0.302704839442211,27011.6,12.573921258092302,10594836.87,0.9459591627879752,118898.0,6,1120,328,428,1876,15.778230079563995,89108.62142340494
ARTUR NOGUEIRA,3503802,2017,0.3196416384860317,292.0561797752809,0.20884468895471858,13442.462976558449,13.557336280740536,2941407.1380021702,0.8175611591553743,51986.0,2017,2,500,114,616,11.84934405416843,56580.75516489382
ARTUR NOGUEIRA,3503802,2016,0.3098249788954306,287.2247191011236,0.18395728200915384,13476.796780209841,13.09303561935141,2568491.904350136,0.7912838156247618,51126.0,2016,4,478,152,634,12.400735437937644,50238.46779231968
ARTUR NOGUEIRA,3503802,2015,0.3266223897854525,282.2808988764045,0.23002826095609602,13400.051498709221,13.379131337601661,2966545.65885727,0.8213826336879833,50246.0,2015,2,493,89,584,11.622815746527086,59040.43424068125
ARTUR NOGUEIRA,3503802,2014,0.3196573263717415,277.2247191011236,0.21519474729461355,15604.169097882808,13.273848761653639,3014083.2222386207,0.8219806301671811,49346.0,2014,1,472,107,580,11.753738904875775,61080.59867544727
ARTUR NOGUEIRA,3503802,2013,0.33045920587216115,272.02247191011236,0.22798430400660885,13897.841243857489,13.107074916206178,2721468.7045916873,0.8313835206759511,48420.0,2013,4,775,164,943,19.475423378769104,56205.46684410754
ARTUR NOGUEIRA,3503802,2012,0.299816223566861,257.5674157303371,0.2069710122799747,13858.41080115153,12.628517230477394,2150032.724734243,0.8492920708901847,45847.0,2012,2,625,152,779,16.991297140489017,46895.82142199583
ARTUR NOGUEIRA,3503802,2011,0.29506751393528197,252.95505617977528,0.2075245413760938,13687.18599948785,12.45515839041096,2132601.6063015144,0.806531369307797,45026.0,2011,4,650,123,777,17.25669613112424,47363.78106652855
ARTUR NOGUEIRA,3503802,2010,0.31090015905741475,248.7078651685393,0.21179128077704992,12929.3,12.288715870307167,1949280.4,0.8265992861848683,44270.0,2010,4,609,119,732,16.53489948046081,44031.6331601536
ARUJA,3503901,2017,0.3406163456817096,896.5767634854772,0.25863704732153187,39727.851745418324,13.847096716471325,3011804.489328214,0.9926348339915899,86430.0,11,566,437,367,1370,15.850977669790582,34846.748690596025
ARUJA,3503901,2016,0.33556687799890783,883.8070539419086,0.260648599161962,37400.545724535106,13.676318278020444,2809271.4701420264,0.9901607844711049,85199.0,11,693,538,362,1593,18.697402551673143,32973.05684505717
ARUJA,3503901,2015,0.3411141466584149,870.7365145228215,0.2714232954883904,41452.37232647051,13.569723039108107,2838044.199112364,0.9911444055933336,83939.0,16,654,470,306,1430,17.03618103622869,33810.79354188594
ARUJA,3503901,2014,0.33345637350970275,857.3755186721991,0.28231963315628367,36413.160840139164,13.410602554212737,2623566.332490826,0.988084218897091,82651.0,11,622,368,444,1434,17.350062310195884,31742.705260563405
ARUJA,3503901,2013,0.343773657117725,843.6307053941908,0.2671839264195952,29902.352399393032,13.26089557733904,2412370.336945908,0.9861488569401529,81326.0,9,779,432,326,1537,18.899245013894696,29662.96555770489
ARUJA,3503901,2012,0.3395577556740778,801.6493775933609,0.2675629860634843,27123.5070711201,13.158533636407602,2391725.9008813472,0.9879803952970838,77279.0,18,676,356,381,1413,18.284398090037396,30949.234602949666
ARUJA,3503901,2011,0.3472286635037207,789.5435684647302,0.27627706537733865,26400.660272534227,13.098963287045844,2051018.515677317,0.9868725705270552,76112.0,15,497,340,365,1202,15.792516291780533,26947.373813292477
ARUJA,3503901,2010,0.3660930281801538,776.1203319502074,0.2650030741265471,26577.53,13.003227921521159,2232566.17,0.9867158360318162,74818.0,10,534,301,368,1203,16.079018418027747,29839.960570985593
ATIBAIA,3504107,2017,0.3606009831853695,291.97951505016727,0.27996248648726046,28519.77467514263,13.696798445251368,8811270.27184295,0.9497812722358218,139683.0,10,1699,628,365,2692,19.272209216583263,63080.47702184911
ATIBAIA,3504107,2016,0.36303935494974876,289.40008361204013,0.280760424416211,26608.85501909449,13.54006843147848,6907001.328367956,0.9357331797385038,138449.0,12,1805,625,384,2814,20.325173890746772,49888.416155898245
ATIBAIA,3504107,2015,0.37280550248330724,286.7621237458194,0.29053044384672017,29328.680587089744,13.39039566450059,6833720.372496291,0.942401723044848,137187.0,12,1527,615,452,2594,18.9084971608097,49813.17743296589
ATIBAIA,3504107,2014,0.3752680069160532,284.0614548494983,0.2942713124103168,31162.945263035206,13.267616904226056,8396000.3362243,0.9461520932204235,135895.0,23,1732,633,450,2815,20.714522241436402,61782.99669762905
ATIBAIA,3504107,2013,0.3691395726441901,281.2855351170569,0.2913492906879101,30190.474363753496,13.11584961485487,4993256.695745344,0.9477797957407702,134567.0,8,1893,527,463,2883,21.424271924022978,37106.101018417176
ATIBAIA,3504107,2012,0.37349178971287383,269.4690635451505,0.29971143553066387,30624.848050765246,12.982633227217434,5118663.961811752,0.955970012240505,128914.0,17,2027,537,364,2928,22.712816296135408,39706.03628629747
ATIBAIA,3504107,2011,0.37888605984421175,267.0944816053512,0.29989513061716416,31216.15643231944,12.816283924843423,4014645.6150897183,0.9564534305154053,127778.0,22,1905,556,491,2952,23.102568517272143,31418.91104172642
ATIBAIA,3504107,2010,0.3728642093880289,264.6613712374582,0.27688881166379703,29299.5,12.677448799132865,3907337.72,0.9522821772154463,126614.0,19,1937,528,370,2835,22.39088884325588,30860.23441325604
AVARE,3504503,2017,0.28027680173946085,73.76061330475642,0.24527542775399813,18934.949637923022,13.12675992162938,2374511.7307903967,0.9245988830232645,89479.0,5,858,65,53,976,10.907587255110137,26537.08390561357
AVARE,3504503,2016,0.2790835542800827,73.31464842139972,0.24123546740425914,18890.19279456817,13.147005360055932,2220152.237774539,0.9140376761471494,88938.0,5,815,54,48,917,10.310553419235871,24962.920661298198
AVARE,3504503,2015,0.280524759657568,72.85879152584289,0.25159246478474856,17857.01632363038,12.975086567432657,2835574.796748507,0.9351348074033807,88385.0,4,590,39,35,664,7.512586977428296,32082.081764422775
AVARE,3504503,2014,0.28533634874726893,72.3930426180859,0.24352083807788658,18765.234484966182,12.94917235574675,2348895.5125750084,0.9233395280323093,87820.0,4,571,59,55,685,7.800045547711227,26746.70362759062
AVARE,3504503,2013,0.28406729318689244,71.9132800263787,0.24521424150026364,18865.550985175065,12.766922213911743,2527903.2221560893,0.9106056291566222,87238.0,4,742,61,62,865,9.915403837777115,28977.088220226156
AVARE,3504503,2012,0.28434854710640156,69.16989530953755,0.2493147419854606,18150.59744104774,12.589627151051625,2196492.3810443147,0.9232742138648732,83910.0,9,745,82,62,889,10.594684781313312,26176.765356266416
AVARE,3504503,2011,0.28648511026760415,68.77421482153161,0.24467218027088578,16325.361658709535,12.560574143927889,2102193.4961077147,0.8999201072822439,83430.0,10,823,86,49,958,11.48268009109433,25197.093325035534
AVARE,3504503,2010,0.28906996258745005,68.3661693182755,0.24099596069210827,14923.88,12.385050282683745,495704.0,0.8881343862357735,82935.0,4,1235,105,64,1404,16.92892023874118,5977.018146741424
BARRA BONITA,3505302,2017,0.29169092308569405,242.368245496998,0.3191489361702128,24692.19504333382,12.966278568348425,8103.280147749178,0.9705105072532848,36331.0,0,371,36,48,455,12.52374005670089,223.04038280667135
BARRA BONITA,3505302,2016,0.2971978796097838,242.33488992661773,0.31432032153278644,23925.899890074885,12.961814678577685,4707.701064675517,0.9698419399030196,36326.0,2,372,54,48,474,13.048505202884986,129.59591104650985
BARRA BONITA,3505302,2015,0.29453942713324194,242.30153435623748,0.333278268770133,25715.94512415972,12.727881040892193,7385.505283650102,0.9795210679236473,36321.0,0,334,40,46,420,11.563558272074006,203.33981122904387
BARRA BONITA,3505302,2014,0.29705577504096803,242.26150767178117,0.35398595621643947,24870.564024532276,12.569661610268378,3405.86384199415,0.9782945281188775,36315.0,0,319,32,61,412,11.345174170452982,93.78669535988297
BARRA BONITA,3505302,2013,0.2963456849344686,242.22815210140092,0.36736436243459103,24845.02846336565,12.320263887847664,7249.8548326452665,0.9691172718013089,36310.0,0,303,35,32,370,10.190030294684659,199.66551453167904
BARRA BONITA,3505302,2012,0.30268385151772115,234.88992661774515,0.37949446180062485,25629.777509990246,12.061667415057626,4609.650244723828,0.9593320614985098,35210.0,3,263,21,31,315,8.946322067594433,130.91878002623767
BARRA BONITA,3505302,2011,0.30751553104888524,235.01000667111407,0.37600772113091857,29004.490988195535,11.847878604861846,12016.197458188442,0.9437594019260788,35228.0,1,194,33,27,254,7.210173725445668,341.09791808187924
BARRA BONITA,3505302,2010,0.4266862029914222,235.1967978652435,0.3850975720444747,25842.42,11.680636370332179,11607.0,0.9619965578249436,35256.0,1,233,38,29,300,8.509189925119129,329.2205582028591
BARRETOS,3505500,2017,0.3406289814120429,77.05544200306592,0.262222516951541,23810.06451922943,13.622020610735285,3001593.4236941766,0.9089841113696006,120638.0,9,2353,214,286,2853,23.649264742452626,24880.994576287543
BARRETOS,3505500,2016,0.33561046900372377,76.61471640265714,0.280346483476173,23385.669411278657,13.516697891575223,2379824.020415591,0.9093916651416571,119948.0,6,2407,288,322,3017,25.15256611198186,19840.464371357517
BARRETOS,3505500,2015,0.3373670180660738,76.16440981093511,0.29010507954345327,23339.217083620584,13.224004856473853,2312527.0889216396,0.9385407609026972,119243.0,6,2611,219,348,3178,26.65145962446433,19393.399100338294
BARRETOS,3505500,2014,0.3375645895311425,75.70324476239142,0.2859915120527164,25268.57059684426,13.540270238376209,1691196.2827500496,0.932186439347975,118521.0,7,2729,223,238,3190,26.915061465900557,14269.169874959287
BARRETOS,3505500,2013,0.33734664690458893,75.22930505876342,0.27997350970886153,24444.579494498983,13.029173616376042,125462.22045365999,0.9183863729825866,117779.0,11,2841,234,372,3447,29.266677421272043,1065.2342136854618
BARRETOS,3505500,2012,0.33155522224484674,72.39269289729178,0.28983218338068434,24224.802076308,12.843374227525953,103747.45861694419,0.9249431871597982,113338.0,2,2279,267,294,2840,25.05779173798726,915.3810603411406
BARRETOS,3505500,2011,0.33245997838965635,72.00434338272866,0.2816375410272332,22646.05987342628,12.711518473022773,257772.7907025324,0.8941068592657946,112730.0,11,2581,240,260,3081,27.33079038410361,2286.6387891646623
BARRETOS,3505500,2010,0.3372847047299467,71.60321921308125,0.2646964371732886,22306.9,12.587773396690594,172269.07,0.8596840632918252,112102.0,8,2459,187,188,2834,25.280548072291307,1536.7171861340564
BARUERI,3505708,2017,0.4941644658942072,4047.4130105900153,0.9413158701323944,114898.90186957715,14.664898306026986,1935658.1460779556,0.9999880198144506,267534.0,28,1984,1155,517,3656,13.665552789551983,7235.185606606845
BARUERI,3505708,2016,0.49910903387770084,4008.093797276854,0.9612810689414385,117207.04628481061,14.609081306910321,1897773.2063862213,0.9999888304203688,264935.0,22,2730,1461,788,4979,18.793288919923754,7163.16532880224
BARUERI,3505708,2015,0.5023717651707337,3967.8517397882,1.0037022209512916,131783.99498728546,14.436724584609072,2174156.783473104,0.9999913276372823,262275.0,18,2289,1353,812,4454,16.98217519778858,8289.607410058541
BARUERI,3505708,2014,0.49808872355426725,3926.7019667170957,1.013149428830113,139847.05532730938,14.320415411761127,847650.6681741531,0.9999925016706993,259555.0,24,2533,1505,1195,5233,20.16143014004739,3265.7843931889315
BARUERI,3505708,2013,0.5009971454383823,3884.3570347957643,1.0071195999314524,143771.1519163554,14.167937691427158,2030874.5556710213,0.9999926386210888,256756.0,23,2608,1089,996,4693,18.278053872158782,7909.745266599501
BARUERI,3505708,2012,0.5046426071643624,3716.369137670197,1.0186239069903766,143398.2782497918,14.039492141135849,2542660.472022589,0.9999930703053502,245652.0,39,2986,889,595,4470,18.196473059449954,10350.660576842805
BARUERI,3505708,2011,0.507626121633865,3679.909228441755,1.0301592652584668,131870.37060821877,13.994404935788458,1616009.5558735821,0.9999932137202234,243242.0,24,1770,859,456,3085,12.682842601195517,6643.628797138578
BARUERI,3505708,2010,0.5083558873487466,3640.7866868381243,1.0067440662190015,124736.99,13.874107949925499,2022309.3,0.9999921536918682,240656.0,14,2087,968,541,3596,14.942490525895884,8403.319676218336
BATATAIS,3505906,2017,0.33042832701660824,72.37198351971747,0.2550910865322056,15555.174146790076,13.380156857744055,1283510.6172078631,0.8261527743926028,61480.0,4,642,63,107,812,13.20754716981132,20876.880566165633
BATATAIS,3505906,2016,0.3386099833831584,71.85403178340201,0.24939384010484927,16365.794037662588,13.246469158510148,1388446.110748037,0.8279354134497587,61040.0,3,688,102,81,871,14.269331585845347,22746.4959165799
BATATAIS,3505906,2015,0.33565735305209593,71.32313125367864,0.25639967650893725,19061.905552184908,13.165754747344705,1343249.7715743466,0.8869948550926144,60589.0,1,813,70,107,990,16.339599597286636,22169.86204714299
BATATAIS,3505906,2014,0.3409511243147566,70.78045909358445,0.278738690792975,19467.801430819633,12.988126491646778,1267744.6657549618,0.8537292345528379,60128.0,1,833,79,137,1049,17.44611495476317,21084.098352763467
BATATAIS,3505906,2013,0.34572587938655924,70.22248381400824,0.28569752237905255,19890.85888913307,12.89274188816523,1288975.7543247046,0.8139698227056767,59654.0,2,971,94,75,1140,19.110202165822912,21607.532677183503
BATATAIS,3505906,2012,0.343761676745628,67.4349617422013,0.28057466047550883,21000.407093504316,12.835562744976047,1265804.1453148758,0.8094990882072866,57286.0,2,1017,95,81,1193,20.825332541982334,22096.221508132454
BATATAIS,3505906,2011,0.3420465481327299,66.9664508534432,0.2725355083673182,21636.63499022568,12.661313209494324,1199066.3156097902,0.8238102210748817,56888.0,2,1413,93,65,1571,27.615665869779214,21077.66691762393
BATATAIS,3505906,2010,0.34574409422448465,66.48734549735138,0.25801596997220305,20426.45,12.52247306663007,1051942.16,0.7706296776257294,56481.0,4,1096,47,64,1207,21.37001823622103,18624.70848603955
BAURU,3506003,2017,0.37053813588446854,556.67215815486,0.3269606392423794,23950.795575839376,14.11923178197617,1443466.5536082808,0.9950316550586731,371690.0,26,5255,1180,774,7209,19.395194920498266,3883.522703350321
BAURU,3506003,2016,0.3744963690834541,553.1945484499026,0.32719131056290746,23699.641510792535,14.054909229318021,1498648.0281738034,0.9957243132779666,369368.0,21,5350,1571,1012,7933,21.477225964349916,4057.330435158983
BAURU,3506003,2015,0.3808800770575336,549.6360641006439,0.34265869555739636,24898.955036959294,14.016937965694655,1666398.8699255239,0.9955539765491694,366992.0,27,5346,1294,926,7566,20.616253215328946,4540.695355554137
BAURU,3506003,2014,0.3803868725324644,545.9967051070839,0.3588004235219249,25476.881067049297,13.90770230495776,2012140.8844992328,0.9957941133754448,364562.0,34,4858,1386,1010,7254,19.897850022767045,5519.337957601815
BAURU,3506003,2013,0.38489797999271375,542.2525086116519,0.35694991465550097,25704.101152533753,13.82455624506724,2344301.510242847,0.9968128229812007,362062.0,35,5571,1106,866,7543,20.833448414912365,6474.862068493371
BAURU,3506003,2012,0.38647908877947557,521.4108132394788,0.3618970202156567,24787.89978448393,13.702626336383767,1710265.8432537105,0.9972142801219004,348146.0,44,6267,1076,815,8158,23.432697776220323,4912.496031129786
BAURU,3506003,2011,0.38439629380375373,518.3121162198591,0.35828442803191196,24495.55835308463,13.641063277255352,1695438.6321594585,0.9959836603699048,346077.0,35,5510,1072,641,7223,20.87107782372131,4899.0214089912315
BAURU,3506003,2010,0.3839759366633694,515.259847236783,0.33736000860367577,23856.76,13.557997673717313,1273438.88,0.9954769131986082,344039.0,45,5040,1035,686,6761,19.651841797005574,3701.4375695778676
BIRIGUI,3506508,2017,0.2755070329945409,227.3347146355246,0.274922944354224,16853.104794241048,13.372472197944607,5872749.11274864,0.9627693093690031,120692.0,10,1501,221,147,1869,15.485699134988234,48658.97584552945
BIRIGUI,3506508,2016,0.2747216979396295,225.1572800904125,0.28043434613840185,16799.361360052702,13.21672334586242,4792126.265971582,0.9615006967842088,119536.0,10,1398,252,175,1825,15.267367152991568,40089.39788826447
BIRIGUI,3506508,2015,0.27241982021092587,222.92710491618007,0.2879207786940652,18872.388514932223,13.132175137926987,4708295.433197008,0.9699428108847024,118352.0,11,1143,385,251,1779,15.031431661484385,39782.13661955023
BIRIGUI,3506508,2014,0.2703846710620313,220.64983989451875,0.32083863312361816,18361.11073905585,12.953490847169007,4286421.590658356,0.9718610653445018,117143.0,8,1192,327,130,1649,14.076812101448656,36591.35919908451
BIRIGUI,3506508,2013,0.2710718641556709,218.30476549255982,0.326951284750384,18885.469925815323,12.88953104795081,3970370.7733960417,0.9642436963527985,115898.0,4,1198,323,181,1702,14.685326752834388,34257.45718990873
BIRIGUI,3506508,2012,0.26590888719867,208.90374835185534,0.34597455525800896,18525.21838344318,12.747674024654035,4002463.146950501,0.9534452474265649,110907.0,8,1300,316,199,1815,16.365062620033,36088.462828770964
